# iterations	 errorinentropy	 maxerror
8.491e+09	1.569	25.72
8.504e+09	1.578	25.7
8.517e+09	1.577	25.7
8.531e+09	1.577	25.7
8.544e+09	1.575	25.69
8.558e+09	1.58	25.71
8.571e+09	1.579	25.7
8.585e+09	1.579	25.71
8.598e+09	1.579	25.7
8.612e+09	1.578	25.7
8.625e+09	1.577	25.7
8.639e+09	1.576	25.69
8.652e+09	1.576	25.69
8.666e+09	1.576	25.69
8.679e+09	1.575	25.68
8.693e+09	1.577	25.68
8.706e+09	1.577	25.68
8.719e+09	1.576	25.68
8.733e+09	1.576	25.67
8.746e+09	1.575	25.67
8.76e+09	1.575	25.66
8.773e+09	1.574	25.66
8.787e+09	1.573	25.65
8.8e+09	1.572	25.65
8.814e+09	1.576	25.68
8.827e+09	1.578	25.68
8.841e+09	1.577	25.68
8.854e+09	1.577	25.67
8.867e+09	1.576	25.67
8.881e+09	1.575	25.66
8.894e+09	1.574	25.66
8.908e+09	1.575	25.67
8.921e+09	1.574	25.67
8.935e+09	1.574	25.67
8.948e+09	1.573	25.67
8.962e+09	1.572	25.66
8.975e+09	1.571	25.66
8.989e+09	1.57	25.65
9.002e+09	1.573	25.59
9.016e+09	1.574	25.59
9.029e+09	1.574	25.59
9.043e+09	1.574	25.59
9.056e+09	1.574	25.57
9.07e+09	1.573	25.57
9.083e+09	1.573	25.57
9.097e+09	1.572	25.56
9.11e+09	1.571	25.56
9.124e+09	1.57	25.56
9.137e+09	1.569	25.55
9.151e+09	1.568	25.55
9.164e+09	1.567	25.55
9.178e+09	1.566	25.54
9.191e+09	1.565	25.54
9.205e+09	1.564	25.54
9.218e+09	1.563	25.53
9.231e+09	1.563	25.53
9.245e+09	1.562	25.52
9.258e+09	1.561	25.52
9.272e+09	1.56	25.52
9.285e+09	1.559	25.51
9.299e+09	1.558	25.51
9.312e+09	1.557	25.5
9.326e+09	1.557	25.5
9.339e+09	1.557	25.5
9.353e+09	1.557	25.5
9.366e+09	1.577	25.62
9.38e+09	1.576	25.62
9.393e+09	1.575	25.62
9.407e+09	1.574	25.61
9.42e+09	1.579	25.65
9.434e+09	1.578	25.64
9.447e+09	1.577	25.63
9.461e+09	1.579	25.64
9.474e+09	1.578	25.64
9.488e+09	1.577	25.64
9.501e+09	1.577	25.64
9.515e+09	1.576	25.63
9.528e+09	1.576	25.63
9.542e+09	1.576	25.63
9.556e+09	1.576	25.63
9.569e+09	1.575	25.62
9.582e+09	1.574	25.62
9.596e+09	1.573	25.61
9.609e+09	1.572	25.61
9.623e+09	1.572	25.61
9.636e+09	1.571	25.6
9.65e+09	1.571	25.6
9.664e+09	1.57	25.6
9.677e+09	1.572	25.6
9.691e+09	1.571	25.6
9.704e+09	1.571	25.58
9.717e+09	1.57	25.57
9.731e+09	1.569	25.57
9.744e+09	1.569	25.57
9.758e+09	1.569	25.57
9.771e+09	1.568	25.57
9.785e+09	1.567	25.56
9.798e+09	1.569	25.54
9.812e+09	1.568	25.54
9.825e+09	1.567	25.53
9.839e+09	1.566	25.53
9.852e+09	1.565	25.52
9.866e+09	1.564	25.52
9.879e+09	1.563	25.52
9.893e+09	1.563	25.51
9.906e+09	1.562	25.51
9.92e+09	1.607	25.69
9.933e+09	1.606	25.69
9.947e+09	1.605	25.68
9.96e+09	1.605	25.68
9.974e+09	1.604	25.68
9.987e+09	1.603	25.67
1e+10	1.602	25.67
1.001e+10	1.606	25.67
1.003e+10	1.606	25.67
1.004e+10	1.61	25.62
1.005e+10	1.61	25.62
1.007e+10	1.608	25.61
1.008e+10	1.607	25.61
1.01e+10	1.606	25.61
1.011e+10	1.606	25.59
1.012e+10	1.605	25.59
1.014e+10	1.604	25.59
1.015e+10	1.603	25.59
1.016e+10	1.602	25.58
1.018e+10	1.601	25.58
1.019e+10	1.601	25.58
1.02e+10	1.6	25.57
1.022e+10	1.599	25.57
1.023e+10	1.598	25.57
1.024e+10	1.597	25.56
1.026e+10	1.597	25.56
1.027e+10	1.596	25.56
1.028e+10	1.595	25.55
1.03e+10	1.594	25.55
1.031e+10	1.594	25.55
1.032e+10	1.594	25.53
1.034e+10	1.593	25.53
1.035e+10	1.597	25.55
1.037e+10	1.597	25.55
1.038e+10	1.598	25.55
1.039e+10	1.598	25.55
1.041e+10	1.597	25.55
1.042e+10	1.597	25.55
1.043e+10	1.596	25.54
1.045e+10	1.595	25.54
1.046e+10	1.597	25.53
1.047e+10	1.597	25.53
1.049e+10	1.596	25.52
1.05e+10	1.596	25.52
1.051e+10	1.596	25.52
1.053e+10	1.595	25.51
1.054e+10	1.594	25.51
1.055e+10	1.593	25.5
1.057e+10	1.594	25.5
1.058e+10	1.593	25.5
1.059e+10	1.592	25.49
1.061e+10	1.592	25.49
1.062e+10	1.591	25.48
1.064e+10	1.59	25.48
1.065e+10	1.59	25.48
1.066e+10	1.589	25.48
1.068e+10	1.588	25.47
1.069e+10	1.588	25.47
1.07e+10	1.587	25.47
1.072e+10	1.588	25.46
1.073e+10	1.587	25.45
1.074e+10	1.586	25.45
1.076e+10	1.585	25.45
1.077e+10	1.584	25.44
1.078e+10	1.584	25.44
1.08e+10	1.583	25.44
1.081e+10	1.583	25.43
1.082e+10	1.583	25.41
1.084e+10	1.582	25.41
1.085e+10	1.581	25.4
1.086e+10	1.58	25.4
1.088e+10	1.58	25.4
1.089e+10	1.582	25.39
1.09e+10	1.581	25.38
1.092e+10	1.581	25.39
1.093e+10	1.58	25.39
1.094e+10	1.58	25.39
1.096e+10	1.582	25.36
1.097e+10	1.652	25.57
1.099e+10	1.652	25.57
1.1e+10	1.651	25.57
1.101e+10	1.649	25.56
1.103e+10	1.652	25.57
1.104e+10	1.651	25.57
1.105e+10	1.651	25.56
1.107e+10	1.65	25.56
1.108e+10	1.651	25.5
1.109e+10	1.65	25.5
1.111e+10	1.649	25.49
1.112e+10	1.649	25.49
1.113e+10	1.649	25.49
1.115e+10	1.648	25.49
1.116e+10	1.648	25.49
1.117e+10	1.647	25.48
1.119e+10	1.65	25.49
1.12e+10	1.655	25.52
1.121e+10	1.654	25.51
1.123e+10	1.655	25.52
1.124e+10	1.654	25.51
1.125e+10	1.652	25.51
1.127e+10	1.652	25.51
1.128e+10	1.651	25.5
1.129e+10	1.65	25.5
1.131e+10	1.649	25.5
1.132e+10	1.65	25.49
1.134e+10	1.652	25.5
1.135e+10	1.651	25.49
1.136e+10	1.653	25.51
1.138e+10	1.653	25.51
1.139e+10	1.654	25.5
1.14e+10	1.653	25.5
1.142e+10	1.652	25.5
1.143e+10	1.651	25.5
1.144e+10	1.65	25.49
1.146e+10	1.65	25.49
1.147e+10	1.649	25.49
1.148e+10	1.651	25.49
1.15e+10	1.651	25.49
1.151e+10	1.65	25.48
1.152e+10	1.656	25.45
1.154e+10	1.656	25.44
1.155e+10	1.655	25.44
1.156e+10	1.659	25.45
1.158e+10	1.658	25.44
1.159e+10	1.657	25.44
1.16e+10	1.657	25.44
1.162e+10	1.656	25.43
1.163e+10	1.655	25.43
1.164e+10	1.653	25.43
1.166e+10	1.652	25.42
1.167e+10	1.651	25.42
1.169e+10	1.65	25.42
1.17e+10	1.65	25.42
1.171e+10	1.65	25.41
1.173e+10	1.65	25.41
1.174e+10	1.683	25.52
1.175e+10	1.682	25.52
1.177e+10	1.681	25.51
1.178e+10	1.681	25.51
1.179e+10	1.68	25.51
1.181e+10	1.69	25.55
1.182e+10	1.689	25.55
1.183e+10	1.688	25.55
1.185e+10	1.687	25.55
1.186e+10	1.686	25.54
1.187e+10	1.686	25.54
1.189e+10	1.685	25.54
1.19e+10	1.684	25.53
1.191e+10	1.683	25.53
1.193e+10	1.683	25.53
1.194e+10	1.685	25.52
1.195e+10	1.683	25.52
1.197e+10	1.683	25.51
1.198e+10	1.682	25.51
1.199e+10	1.682	25.51
1.201e+10	1.681	25.5
1.202e+10	1.683	25.5
1.204e+10	1.683	25.5
1.205e+10	1.684	25.5
1.206e+10	1.684	25.5
1.208e+10	1.683	25.49
1.209e+10	1.682	25.49
1.21e+10	1.681	25.48
1.212e+10	1.69	25.45
1.213e+10	1.69	25.45
1.214e+10	1.689	25.45
1.216e+10	1.688	25.45
1.217e+10	1.736	25.66
1.218e+10	1.736	25.66
1.22e+10	1.736	25.66
1.221e+10	1.737	25.66
1.222e+10	1.737	25.66
1.224e+10	1.736	25.65
1.225e+10	1.734	25.65
1.226e+10	1.734	25.64
1.228e+10	1.732	25.64
1.229e+10	1.731	25.64
1.23e+10	1.73	25.64
1.232e+10	1.729	25.63
1.233e+10	1.73	25.63
1.234e+10	1.729	25.62
1.236e+10	1.728	25.62
1.237e+10	1.726	25.62
1.239e+10	1.726	25.61
1.24e+10	1.726	25.59
1.241e+10	1.727	25.59
1.243e+10	1.725	25.59
1.244e+10	1.726	25.58
1.245e+10	1.726	25.58
1.247e+10	1.725	25.58
1.248e+10	1.724	25.57
1.249e+10	1.723	25.57
1.251e+10	1.722	25.57
1.252e+10	1.724	25.52
1.253e+10	1.753	25.62
1.255e+10	1.764	25.63
1.256e+10	1.764	25.63
1.257e+10	1.764	25.63
1.259e+10	1.765	25.63
1.26e+10	1.764	25.63
1.261e+10	1.764	25.63
1.263e+10	1.763	25.62
1.264e+10	1.762	25.62
1.265e+10	1.761	25.62
1.267e+10	1.76	25.62
1.268e+10	1.761	25.62
1.27e+10	1.76	25.62
1.271e+10	1.759	25.61
1.272e+10	1.759	25.61
1.274e+10	1.757	25.61
1.275e+10	1.757	25.61
1.276e+10	1.759	25.62
1.278e+10	1.759	25.62
1.279e+10	1.757	25.62
1.28e+10	1.757	25.61
1.282e+10	1.758	25.61
1.283e+10	1.757	25.61
1.284e+10	1.757	25.61
1.286e+10	1.755	25.61
1.287e+10	1.755	25.6
1.288e+10	1.757	25.61
1.289e+10	1.758	25.6
1.291e+10	1.757	25.6
1.292e+10	1.769	25.48
1.293e+10	1.768	25.48
1.295e+10	1.767	25.48
1.296e+10	1.766	25.48
1.297e+10	1.766	25.47
1.299e+10	1.775	25.51
1.3e+10	1.775	25.51
1.301e+10	1.774	25.51
1.303e+10	1.773	25.5
1.304e+10	1.773	25.5
1.305e+10	1.772	25.5
1.306e+10	1.777	25.52
1.308e+10	1.776	25.52
1.309e+10	1.775	25.52
1.31e+10	1.775	25.52
1.312e+10	1.774	25.51
1.313e+10	1.773	25.51
1.314e+10	1.772	25.51
1.316e+10	1.772	25.51
1.317e+10	1.772	25.5
1.318e+10	1.772	25.49
1.32e+10	1.771	25.5
1.321e+10	1.771	25.49
1.322e+10	1.77	25.49
1.324e+10	1.772	25.5
1.325e+10	1.771	25.49
1.326e+10	1.771	25.49
1.328e+10	1.769	25.49
1.329e+10	1.768	25.48
1.33e+10	1.769	25.49
1.332e+10	1.769	25.49
1.333e+10	1.769	25.49
1.334e+10	1.767	25.48
1.336e+10	1.767	25.48
1.337e+10	1.766	25.48
1.338e+10	1.794	25.55
1.34e+10	1.794	25.55
1.341e+10	1.793	25.54
1.343e+10	1.792	25.54
1.344e+10	1.792	25.54
1.345e+10	1.791	25.54
1.347e+10	1.79	25.54
1.348e+10	1.789	25.53
1.349e+10	1.788	25.53
1.351e+10	1.789	25.53
1.352e+10	1.788	25.53
1.353e+10	1.789	25.53
1.355e+10	1.789	25.53
1.356e+10	1.791	25.53
1.357e+10	1.79	25.52
1.359e+10	1.789	25.52
1.36e+10	1.788	25.52
1.361e+10	1.787	25.51
1.363e+10	1.786	25.51
1.364e+10	1.785	25.5
1.365e+10	1.785	25.5
1.367e+10	1.783	25.5
1.368e+10	1.783	25.5
1.369e+10	1.787	25.4
1.371e+10	1.787	25.4
1.372e+10	1.786	25.39
1.373e+10	1.785	25.39
1.375e+10	1.783	25.39
1.376e+10	1.782	25.38
1.377e+10	1.782	25.38
1.379e+10	1.786	25.36
1.38e+10	1.785	25.36
1.382e+10	1.785	25.36
1.383e+10	1.785	25.36
1.384e+10	1.784	25.35
1.386e+10	1.783	25.35
1.387e+10	1.782	25.35
1.388e+10	1.781	25.35
1.39e+10	1.78	25.35
1.391e+10	1.779	25.34
1.392e+10	1.778	25.34
1.394e+10	1.778	25.34
1.395e+10	1.785	25.36
1.396e+10	1.792	25.33
1.398e+10	1.8	25.36
1.399e+10	1.801	25.36
1.4e+10	1.8	25.36
1.402e+10	1.799	25.36
1.403e+10	1.8	25.35
1.404e+10	1.802	25.3
1.406e+10	1.806	25.32
1.407e+10	1.805	25.32
1.408e+10	1.877	25.52
1.41e+10	1.876	25.52
1.411e+10	1.875	25.52
1.412e+10	1.879	25.53
1.414e+10	1.878	25.53
1.415e+10	1.88	25.53
1.416e+10	1.881	25.52
1.418e+10	1.881	25.52
1.419e+10	1.88	25.52
1.42e+10	1.932	25.82
1.422e+10	1.931	25.82
1.423e+10	1.931	25.82
1.424e+10	1.93	25.82
1.425e+10	1.929	25.81
1.427e+10	1.929	25.81
1.428e+10	1.928	25.81
1.429e+10	1.927	25.81
1.431e+10	1.449	19.94
1.432e+10	1.484	20.31
1.433e+10	1.483	20.31
1.435e+10	1.482	20.31
1.436e+10	1.486	20.32
1.437e+10	1.485	20.32
1.439e+10	1.498	20.33
1.44e+10	1.497	20.33
1.441e+10	1.496	20.33
1.442e+10	1.496	20.33
1.443e+10	1.496	20.33
1.444e+10	1.495	20.33
1.446e+10	1.494	20.33
1.447e+10	1.494	20.33
1.448e+10	1.495	20.33
1.449e+10	1.495	20.33
1.45e+10	1.494	20.33
1.451e+10	1.494	20.32
1.453e+10	1.495	20.33
1.454e+10	1.494	20.33
1.455e+10	1.494	20.32
1.456e+10	1.493	20.32
1.457e+10	1.494	20.32
1.458e+10	1.493	20.32
1.459e+10	1.493	20.32
1.461e+10	1.492	20.31
1.462e+10	1.491	20.31
1.463e+10	1.492	20.31
1.464e+10	1.49	20.31
1.465e+10	1.489	20.3
1.466e+10	1.488	20.3
1.468e+10	1.502	20.35
1.469e+10	1.502	20.34
1.47e+10	1.501	20.34
1.471e+10	1.501	20.34
1.472e+10	1.508	20.36
1.473e+10	1.507	20.36
1.474e+10	1.512	20.37
1.476e+10	1.511	20.36
1.477e+10	1.51	20.36
1.478e+10	1.509	20.36
1.479e+10	1.509	20.36
1.48e+10	1.508	20.35
1.481e+10	1.507	20.35
1.483e+10	1.507	20.34
1.484e+10	1.505	20.34
1.485e+10	1.505	20.34
1.487e+10	1.503	20.33
1.488e+10	1.503	20.33
1.489e+10	1.502	20.33
1.491e+10	1.5	20.32
1.492e+10	1.5	20.32
1.493e+10	1.499	20.32
1.495e+10	1.498	20.32
1.496e+10	1.5	20.32
1.497e+10	1.501	20.32
1.499e+10	1.5	20.32
1.5e+10	1.501	20.31
1.501e+10	1.501	20.31
1.503e+10	1.5	20.31
1.504e+10	1.501	20.31
1.505e+10	1.499	20.31
1.507e+10	1.499	20.31
1.508e+10	1.539	20.36
1.509e+10	1.538	20.35
1.511e+10	1.537	20.35
1.512e+10	1.536	20.35
1.514e+10	1.538	20.35
1.515e+10	1.538	20.35
1.516e+10	1.544	20.37
1.518e+10	1.544	20.37
1.519e+10	1.542	20.37
1.52e+10	1.542	20.36
1.522e+10	1.541	20.36
1.523e+10	1.539	20.36
1.524e+10	1.538	20.36
1.526e+10	1.538	20.35
1.527e+10	1.537	20.35
1.528e+10	1.535	20.35
1.53e+10	1.535	20.35
1.531e+10	1.535	20.34
1.532e+10	1.534	20.34
1.534e+10	1.535	20.35
1.535e+10	1.535	20.34
1.536e+10	1.534	20.34
1.538e+10	1.546	20.36
1.539e+10	1.546	20.36
1.54e+10	1.545	20.35
1.542e+10	1.546	20.35
1.543e+10	1.544	20.35
1.544e+10	1.545	20.35
1.546e+10	1.544	20.34
1.547e+10	1.543	20.34
1.549e+10	1.548	20.35
1.55e+10	1.547	20.35
1.551e+10	1.549	20.35
1.553e+10	1.549	20.34
1.554e+10	1.548	20.34
1.555e+10	1.547	20.34
1.557e+10	1.547	20.34
1.558e+10	1.545	20.33
1.559e+10	1.545	20.33
1.561e+10	1.543	20.33
1.562e+10	1.543	20.33
1.563e+10	1.542	20.33
1.565e+10	1.541	20.32
1.566e+10	1.541	20.32
1.567e+10	1.54	20.32
1.569e+10	1.644	20.54
1.57e+10	1.673	20.62
1.571e+10	1.672	20.62
1.573e+10	1.671	20.62
1.574e+10	1.671	20.61
1.575e+10	1.67	20.61
1.577e+10	1.669	20.61
1.578e+10	1.669	20.6
1.579e+10	1.668	20.6
1.581e+10	1.668	20.6
1.582e+10	1.669	20.6
1.583e+10	1.668	20.6
1.585e+10	1.668	20.6
1.586e+10	1.67	20.57
1.588e+10	1.669	20.57
1.589e+10	1.669	20.57
1.59e+10	1.668	20.56
1.592e+10	1.667	20.56
1.593e+10	1.667	20.56
1.594e+10	1.666	20.56
1.596e+10	1.666	20.55
1.597e+10	1.676	20.59
1.598e+10	1.675	20.59
1.6e+10	1.675	20.59
1.601e+10	1.674	20.59
1.602e+10	1.673	20.58
1.604e+10	1.672	20.58
1.605e+10	1.69	20.63
1.606e+10	1.689	20.63
1.608e+10	1.688	20.63
1.609e+10	1.688	20.63
1.61e+10	1.688	20.63
1.612e+10	1.689	20.63
1.613e+10	1.708	20.71
1.614e+10	1.71	20.72
1.616e+10	1.709	20.71
1.617e+10	1.708	20.71
1.618e+10	1.709	20.71
1.62e+10	1.708	20.71
1.621e+10	1.708	20.71
1.623e+10	1.708	20.71
1.624e+10	1.73	20.81
1.625e+10	1.729	20.8
1.627e+10	1.729	20.8
1.628e+10	1.733	20.82
1.629e+10	1.732	20.82
1.631e+10	1.731	20.81
1.632e+10	1.73	20.81
1.633e+10	1.731	20.81
1.635e+10	1.729	20.81
1.636e+10	1.728	20.81
1.637e+10	1.728	20.8
1.639e+10	1.733	20.82
1.64e+10	1.732	20.82
1.641e+10	1.731	20.81
1.643e+10	1.731	20.81
1.644e+10	1.73	20.8
1.645e+10	1.73	20.8
1.647e+10	1.729	20.8
1.648e+10	1.735	20.81
1.649e+10	1.734	20.81
1.651e+10	1.734	20.81
1.652e+10	1.736	20.81
1.654e+10	1.736	20.8
1.655e+10	1.735	20.8
1.656e+10	1.737	20.81
1.658e+10	1.738	20.81
1.659e+10	1.737	20.81
1.66e+10	1.735	20.8
1.662e+10	1.735	20.8
1.663e+10	1.736	20.77
1.664e+10	1.736	20.76
1.666e+10	1.736	20.76
1.667e+10	1.735	20.75
1.668e+10	1.735	20.76
1.67e+10	1.734	20.75
1.671e+10	1.733	20.75
1.672e+10	1.732	20.74
1.674e+10	1.749	20.79
1.675e+10	1.785	20.79
1.676e+10	1.785	20.78
1.678e+10	1.784	20.78
1.679e+10	1.783	20.78
1.68e+10	1.782	20.77
1.682e+10	1.782	20.77
1.683e+10	1.781	20.77
1.684e+10	1.78	20.77
1.686e+10	1.803	20.8
1.687e+10	1.802	20.8
1.688e+10	1.82	20.98
1.69e+10	1.819	20.98
1.691e+10	1.818	20.98
1.693e+10	1.817	20.97
1.694e+10	1.816	20.97
1.695e+10	1.816	20.97
1.697e+10	1.816	20.97
1.698e+10	1.815	20.97
1.699e+10	1.819	20.96
1.701e+10	1.819	20.96
1.702e+10	1.818	20.96
1.703e+10	1.817	20.96
1.705e+10	1.816	20.95
1.706e+10	1.816	20.95
1.707e+10	1.815	20.95
1.709e+10	1.815	20.95
1.71e+10	1.816	20.95
1.711e+10	1.815	20.95
1.713e+10	1.815	20.95
1.714e+10	1.814	20.95
1.715e+10	1.813	20.94
1.717e+10	1.818	20.9
1.718e+10	1.817	20.9
1.719e+10	1.816	20.9
1.721e+10	1.816	20.9
1.722e+10	1.817	20.9
1.724e+10	1.838	21.04
1.725e+10	1.837	21.03
1.726e+10	1.837	21.03
1.728e+10	1.838	21.04
1.729e+10	1.837	21.03
1.73e+10	1.837	21.03
1.732e+10	1.836	21.03
1.733e+10	1.82	20.88
1.734e+10	1.883	21.11
1.736e+10	1.882	21.11
1.737e+10	1.881	21.1
1.738e+10	1.88	21.1
1.74e+10	1.88	21.1
1.741e+10	1.879	21.1
1.742e+10	1.878	21.1
1.744e+10	1.879	21.09
1.745e+10	1.877	21.09
1.746e+10	1.877	21.09
1.748e+10	1.878	21.09
1.749e+10	1.877	21.09
1.75e+10	1.877	21.09
1.752e+10	1.879	21.08
1.753e+10	1.878	21.08
1.754e+10	1.877	21.08
1.756e+10	1.876	21.08
1.757e+10	1.876	21.08
1.759e+10	1.875	21.07
1.76e+10	1.874	21.07
1.761e+10	1.875	21.07
1.763e+10	1.911	21.18
1.764e+10	1.956	21.37
1.765e+10	1.955	21.37
1.767e+10	1.96	21.36
1.768e+10	1.959	21.36
1.769e+10	1.963	21.36
1.771e+10	1.964	21.36
1.772e+10	1.964	21.36
1.773e+10	1.969	21.38
1.775e+10	1.968	21.38
1.776e+10	1.967	21.38
1.777e+10	1.967	21.38
1.779e+10	1.965	21.37
1.78e+10	1.965	21.37
1.781e+10	1.966	21.37
1.783e+10	1.973	21.39
1.784e+10	1.973	21.39
1.785e+10	1.972	21.39
1.787e+10	1.973	21.39
1.788e+10	1.972	21.39
1.789e+10	1.987	21.44
1.791e+10	1.985	21.43
1.792e+10	1.991	21.45
1.794e+10	1.993	21.45
1.795e+10	1.992	21.45
1.796e+10	1.991	21.45
1.798e+10	1.991	21.45
1.799e+10	1.99	21.45
1.8e+10	1.99	21.44
1.802e+10	1.433	9.689
1.803e+10	1.45	9.706
1.804e+10	1.449	9.703
1.805e+10	1.449	9.697
1.806e+10	1.448	9.694
1.807e+10	1.447	9.692
1.809e+10	1.448	9.696
1.81e+10	1.448	9.695
1.811e+10	1.448	9.693
1.812e+10	1.447	9.692
1.813e+10	1.446	9.69
1.814e+10	1.446	9.691
1.816e+10	1.445	9.688
1.817e+10	1.407	9.125
1.818e+10	1.407	9.121
1.819e+10	1.407	9.12
1.82e+10	1.407	9.117
1.821e+10	1.406	9.115
1.823e+10	1.406	9.115
1.824e+10	1.409	9.123
1.825e+10	1.408	9.121
1.826e+10	1.407	9.12
1.827e+10	1.407	9.119
1.828e+10	1.407	9.118
1.829e+10	1.419	9.213
1.831e+10	1.421	9.214
1.832e+10	1.421	9.214
1.833e+10	1.42	9.211
1.834e+10	1.42	9.21
